video_id,frame_idx,t,track_id,class,conf_det,u,v,w,h
Coldwater_MI_2025-Sep-20_12-10-20_PM,760,25.333333,1099348,car,0.3840,446.7,331.0,52.4,39.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,760,25.333333,1099365,person,0.3653,317.3,571.9,32.8,67.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,760,25.333333,1099374,car,0.3346,683.5,308.0,59.1,46.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1097891,truck,0.3957,1318.4,778.7,243.8,158.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1098180,car,0.8092,1592.7,836.1,198.2,109.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1098179,car,0.3791,516.7,394.8,57.5,52.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1098228,car,0.8022,1443.9,555.6,160.4,55.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1098812,car,0.6421,1700.1,519.9,160.1,73.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1098817,car,0.5239,1621.9,1005.8,266.6,74.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1097890,car,0.4618,646.0,505.4,63.4,57.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1096423,car,0.5640,725.2,334.3,55.6,42.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1098424,car,0.4113,479.3,359.6,53.1,48.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1098606,person,0.6339,561.0,861.2,35.3,84.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1098867,car,0.5958,698.5,553.7,170.7,93.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1099235,car,0.5414,762.3,438.2,65.2,44.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1099348,car,0.3843,446.8,331.0,52.3,39.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1099365,person,0.3651,317.5,572.4,32.6,67.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,761,25.366667,1099374,car,0.3360,683.5,308.0,59.1,46.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1097891,truck,0.3936,1318.3,778.7,243.9,158.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1098180,car,0.8153,1591.8,835.6,199.0,109.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1098179,car,0.3585,516.4,394.9,57.4,52.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1098228,car,0.7970,1443.7,555.6,160.4,55.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1098812,car,0.6384,1701.2,520.7,157.4,72.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1098817,car,0.5237,1622.2,1005.6,267.4,74.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1097890,car,0.4492,645.6,504.5,64.2,58.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1096423,car,0.5528,726.0,336.4,53.7,41.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1098424,car,0.4332,479.2,359.6,52.9,48.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1098606,person,0.6544,560.5,861.0,35.3,85.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1098867,car,0.7347,701.8,552.3,169.1,93.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1099235,car,0.5501,763.6,438.5,62.8,43.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1099348,car,0.3873,446.3,330.7,52.8,39.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1099365,person,0.3328,317.4,571.9,32.9,67.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,762,25.400000,1099374,car,0.3388,683.5,308.7,58.3,45.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1097891,truck,0.3942,1318.4,778.8,243.7,158.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1098180,car,0.8148,1591.3,835.2,199.5,110.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1098179,car,0.3567,516.3,395.0,57.4,52.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1098228,car,0.7962,1443.6,555.6,160.4,55.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1098812,car,0.6369,1701.5,521.0,156.6,71.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1098817,car,0.5216,1622.1,1005.6,267.9,74.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1097890,car,0.4611,645.7,504.5,63.9,57.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1096423,car,0.5491,726.4,337.0,53.1,40.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1098424,car,0.4292,479.2,359.6,52.8,48.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1098606,person,0.6645,560.4,860.9,35.2,85.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1098867,car,0.6787,706.3,552.2,163.6,91.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1099235,car,0.5947,761.0,437.2,63.5,43.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1099348,car,0.3856,446.1,330.6,52.8,40.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1099365,person,0.3321,316.9,571.5,33.3,68.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1099374,car,0.3199,683.4,308.5,58.5,46.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,763,25.433333,1099150,car,0.2532,1741.0,722.3,38.2,32.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1097891,truck,0.3931,1318.6,778.9,243.4,158.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1098180,car,0.8033,1591.4,835.2,199.2,110.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1098179,car,0.3545,516.9,394.8,57.0,52.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1098228,car,0.7968,1443.7,555.6,160.4,55.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1098812,car,0.6374,1701.6,521.1,156.4,71.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1098817,car,0.5132,1621.6,1005.5,268.4,74.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1097890,car,0.4556,645.9,505.2,63.3,57.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1096423,car,0.5381,726.4,337.1,52.9,40.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1098424,car,0.4311,479.2,359.6,52.7,48.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1098606,person,0.6603,560.3,860.8,35.1,85.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1098867,car,0.7200,712.1,551.5,159.6,90.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1099235,car,0.6051,758.2,435.3,65.3,44.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1099348,car,0.3697,446.2,330.7,52.5,40.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1099365,person,0.3342,316.8,572.3,32.9,67.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,764,25.466667,1099374,car,0.3275,683.6,308.5,58.4,46.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1097891,truck,0.3938,1318.7,778.7,243.4,158.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1098180,car,0.7965,1591.6,835.3,198.9,110.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1098179,car,0.3596,517.2,394.6,56.8,51.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1098228,car,0.8001,1443.7,555.6,160.5,55.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1098812,car,0.6397,1701.8,521.0,156.6,71.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1098817,car,0.5116,1621.0,1005.4,268.7,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1097890,car,0.4593,646.4,505.6,63.0,56.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1096423,car,0.5568,725.9,335.9,53.9,41.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1098424,car,0.4078,479.3,359.6,52.7,48.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1098606,person,0.6406,560.8,860.9,35.1,85.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1098867,car,0.5598,715.3,550.4,155.8,89.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1099235,car,0.6088,760.0,436.9,62.4,42.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1099348,car,0.3511,446.6,330.8,52.2,39.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1099365,person,0.3198,316.7,573.1,32.4,66.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,765,25.500000,1099374,car,0.3311,683.2,308.3,58.8,46.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1097891,truck,0.3883,1318.8,778.7,243.3,158.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1098180,car,0.7965,1591.4,835.4,198.7,110.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1098179,car,0.3640,517.3,394.4,57.0,51.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1098228,car,0.7976,1443.7,555.6,160.5,55.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1098812,car,0.6428,1701.9,521.1,156.5,71.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1098817,car,0.5081,1620.5,1005.4,268.7,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1097890,car,0.4568,646.8,506.2,62.6,56.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1096423,car,0.5520,725.6,335.3,54.5,42.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1098424,car,0.4021,479.3,359.6,52.8,48.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1098606,person,0.6406,561.0,860.9,35.1,85.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1098867,car,0.6667,716.0,548.2,156.3,91.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1099235,car,0.6641,758.9,435.7,62.6,43.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1099348,car,0.3501,446.8,330.9,52.0,39.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1099365,person,0.3205,316.7,573.6,32.2,66.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,766,25.533333,1099374,car,0.3414,683.1,308.3,59.0,46.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1097891,truck,0.3885,1318.8,778.7,243.2,158.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1098180,car,0.7962,1591.4,835.5,198.6,110.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1098179,car,0.3641,517.3,394.3,57.2,51.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1098228,car,0.7975,1443.7,555.6,160.5,55.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1098812,car,0.6427,1701.9,521.1,156.6,71.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1098817,car,0.5079,1620.3,1005.4,268.6,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1097890,car,0.4562,646.9,506.5,62.5,56.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1096423,car,0.5517,725.5,335.1,54.6,42.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1098424,car,0.4021,479.3,359.6,52.8,48.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1098606,person,0.6408,561.0,860.9,35.1,85.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1098867,car,0.6709,717.0,547.5,154.8,92.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1099235,car,0.6642,758.7,435.3,62.4,43.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1099348,car,0.3500,446.9,330.9,51.9,39.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1099365,person,0.3204,316.7,573.8,32.1,66.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,767,25.566667,1099374,car,0.3413,683.0,308.3,59.0,46.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1097891,truck,0.3792,1319.1,779.1,242.8,157.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1098180,car,0.7999,1590.4,835.7,197.9,110.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1098179,car,0.3666,517.0,394.4,57.3,52.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1098228,car,0.7932,1443.7,555.7,160.3,55.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1098812,car,0.6382,1701.8,521.1,156.7,71.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1098817,car,0.5113,1620.0,1005.4,268.4,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1097890,car,0.4488,646.3,505.8,63.2,56.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1096423,car,0.5587,725.6,335.3,54.2,42.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1098424,car,0.3875,479.6,359.7,52.3,47.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1098606,person,0.6626,560.6,860.7,35.1,85.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1098867,car,0.5728,720.5,544.5,150.9,91.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1099235,car,0.6259,752.6,432.5,64.8,44.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1099348,car,0.3757,447.0,331.0,51.7,39.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1099365,person,0.3614,316.7,575.6,31.2,64.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1099374,car,0.3288,683.5,307.1,60.4,47.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1099305,car,0.2610,589.1,448.9,53.9,58.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,768,25.600000,1099150,car,0.2739,1741.1,722.2,38.2,32.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1097891,truck,0.3697,1319.4,779.4,242.2,157.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1098180,car,0.8044,1589.2,835.7,198.2,110.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1098179,car,0.3625,516.7,394.4,57.6,52.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1098228,car,0.7939,1443.7,555.7,160.3,55.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1098812,car,0.6329,1701.7,521.3,156.4,71.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1098817,car,0.5178,1620.3,1005.4,268.4,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1097890,car,0.4426,645.4,504.1,64.7,58.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1096423,car,0.5646,725.8,335.9,53.8,41.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1098424,car,0.4055,479.5,359.7,52.2,47.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1098606,person,0.6557,560.5,860.7,35.0,85.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1098867,car,0.5122,724.9,543.5,146.1,89.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1099235,car,0.7027,751.9,431.6,65.1,45.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1099348,car,0.4020,446.9,331.0,51.7,39.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1099365,person,0.3909,316.3,575.6,31.0,64.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1099374,car,0.2761,683.5,306.9,60.4,47.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1099305,car,0.2501,589.3,448.9,53.7,58.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1099150,car,0.2929,1741.1,722.3,38.2,32.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,769,25.633333,1099237,car,0.4400,497.1,476.3,69.5,66.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1097891,truck,0.3679,1319.6,779.6,241.8,157.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1098180,car,0.8046,1588.7,835.6,198.4,110.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1098179,car,0.3535,516.6,394.4,57.9,52.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1098228,car,0.7931,1443.7,555.7,160.3,55.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1098812,car,0.6364,1701.6,521.4,156.5,71.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1098817,car,0.5217,1620.5,1005.4,268.3,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1097890,car,0.4411,644.9,503.1,65.4,59.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1096423,car,0.5508,725.7,335.8,53.9,41.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1098424,car,0.3932,479.5,359.7,52.1,47.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1098606,person,0.6508,560.4,860.6,35.0,85.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1098867,car,0.4927,728.2,545.5,135.7,85.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1099235,car,0.6139,749.1,430.7,63.6,44.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1099348,car,0.3806,446.9,330.9,51.8,39.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1099365,person,0.3936,316.3,575.5,30.8,63.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1099374,car,0.2891,683.4,307.4,59.7,46.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1099305,car,0.2501,589.3,448.9,53.5,58.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1099150,car,0.2925,1741.1,722.4,38.1,32.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,770,25.666667,1099237,car,0.4072,497.5,476.1,69.1,67.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1097891,truck,0.3788,1319.5,779.5,242.0,157.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1098180,car,0.8096,1588.3,835.3,199.0,110.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1098179,car,0.3581,516.9,394.5,58.0,52.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1098228,car,0.7923,1443.7,555.7,160.3,55.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1098812,car,0.6390,1701.6,521.4,156.5,71.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1098817,car,0.5158,1620.4,1005.4,268.3,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1097890,car,0.4481,645.1,503.3,65.0,59.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1096423,car,0.5626,725.6,335.8,53.9,41.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1098424,car,0.3966,479.5,359.7,52.2,47.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1098606,person,0.6506,560.5,860.6,34.9,85.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1098867,car,0.4075,732.9,543.8,131.9,85.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1099235,car,0.5806,747.1,429.1,65.0,45.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1099348,car,0.3905,446.9,330.9,51.9,40.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1099365,person,0.3924,316.4,575.1,30.7,64.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1099374,car,0.3008,683.4,307.3,59.7,46.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1099150,car,0.2842,1741.1,722.4,38.1,32.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1099237,car,0.4737,498.5,477.4,67.6,65.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,771,25.700000,1099393,traffic light,0.3493,857.7,554.9,27.1,65.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1097891,truck,0.3726,1319.7,779.6,241.7,157.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1098180,car,0.8061,1588.2,835.1,199.2,111.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1098179,car,0.3349,517.0,394.5,58.0,52.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1098228,car,0.7952,1443.7,555.7,160.3,55.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1098812,car,0.6383,1701.3,521.2,157.2,71.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1098817,car,0.5125,1620.3,1005.4,268.2,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1097890,car,0.4737,645.5,504.1,64.2,58.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1096423,car,0.5669,725.7,335.9,53.8,41.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1098424,car,0.3998,479.5,359.8,52.3,47.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1098606,person,0.6553,560.6,860.7,34.8,85.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1098867,car,0.4039,738.3,544.4,124.0,81.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1099235,car,0.5793,745.5,427.6,64.6,45.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1099348,car,0.3840,447.0,331.0,51.7,39.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1099365,person,0.3947,316.4,574.6,30.8,64.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1099374,car,0.2981,683.1,307.2,59.7,46.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1099237,car,0.5064,499.5,478.6,66.4,64.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1099393,traffic light,0.3240,857.2,554.5,27.1,65.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,772,25.733333,1099305,car,0.2532,589.8,449.3,53.3,58.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1097891,truck,0.3730,1319.7,779.6,241.6,156.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1098180,car,0.8064,1588.2,835.0,199.2,111.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1098179,car,0.3346,517.0,394.5,58.1,52.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1098228,car,0.7950,1443.7,555.7,160.3,55.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1098812,car,0.6382,1701.2,521.2,157.4,71.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1098817,car,0.5121,1620.3,1005.4,268.1,74.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1097890,car,0.4731,645.6,504.4,63.9,58.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1096423,car,0.5662,725.8,336.2,53.5,41.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1098424,car,0.3993,479.5,359.8,52.3,47.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1098606,person,0.6555,560.7,860.7,34.7,85.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1098867,car,0.4048,740.8,544.8,119.7,80.7
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1099235,car,0.5796,745.0,427.0,64.4,45.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1099348,car,0.3838,447.0,331.0,51.5,39.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1099365,person,0.3943,316.5,574.4,30.7,64.8
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1099374,car,0.3010,683.0,307.2,59.8,46.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1099237,car,0.5060,499.9,479.0,66.0,64.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1099393,traffic light,0.3260,857.0,554.4,27.1,65.3
Coldwater_MI_2025-Sep-20_12-10-20_PM,773,25.766667,1099305,car,0.2522,589.9,449.3,53.2,58.6
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1097891,truck,0.3890,1319.5,779.5,241.9,157.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1098180,car,0.8164,1587.1,833.5,201.6,112.9
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1098179,car,0.3467,517.1,394.3,58.0,52.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1098228,car,0.7957,1443.7,555.7,160.4,55.1
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1098812,car,0.6452,1701.1,521.1,157.6,71.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1098817,car,0.5175,1620.4,1005.5,268.0,74.5
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1097890,car,0.4718,645.6,504.4,63.5,58.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1096423,car,0.5468,725.9,336.5,53.1,41.2
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1098424,car,0.4017,479.4,359.7,52.6,48.0
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1098606,person,0.6569,560.7,860.6,34.7,85.4
Coldwater_MI_2025-Sep-20_12-10-20_PM,774,25.800000,1098867,car,0.3065,749.9,536.8,123.2,83.7
